id,tweet,airline_name,airline_sentiment
681456784,@SouthwestAir too Late Flight now,Southwest,negative
681456785,@SouthwestAir can u get me on flt #3768 instead of #2522 rt now,Southwest,neutral
681456787,@SouthwestAir Yes but they couldn't explain the 2 hour and 45 minute hold time.,Southwest,negative
681456788,@SouthwestAir MCO-&gt;DCA flight almost full of people screwed by the MSY-DCA Cancelled Flightation. @united and @USAirways didn't Cancelled Flight. SWA=mistake.,Southwest,negative
681456789,"@SouthwestAir can i take my electric skateboard on a domestic flight? if so, do same policies listed on your site for regular boards apply?",Southwest,neutral
681456790,@SouthwestAir what is DM?,Southwest,neutral
681456791,@SouthwestAir your employees were great!,Southwest,positive
681456792,@SouthwestAir confirmation number for new reservation is FP9M6Y I am traveling with a 3 year old. please email? jennifer.cascino@gmail.com,Southwest,neutral
681456795,@SouthwestAir Thank you for the vouchers after the long wait on the runway Saturday night at BWI! I really appreciate it! #SWfan,Southwest,positive
681456796,@SouthwestAir you need this song for your next commercial!  https://t.co/jU9rHZ4RQc. #SWA #love,Southwest,neutral
681456797,@SouthwestAir JH thank you. I finally got through the second time.,Southwest,positive
681456798,"@SouthwestAir 4/9/14, I need to fly from GSP to DSM, but claims there's no sched. avail.  I can book separately, but why not together?",Southwest,negative
681456799,@SouthwestAir Thank you - hung up after 1hr 7min on hold. Would you like me to DM you contact info?,Southwest,negative
681456800,@SouthwestAir your checkin system is #poor,Southwest,negative
681456805,@SouthwestAir WiFi on yesterday's flight extremely slow a waste of $8 and lost the travel time for work.,Southwest,negative
681456807,@SouthwestAir still on the ground &gt;30mins after planned departure. And this is California. No weather here. Originally told 10 min delay.,Southwest,negative
681456813,@SouthwestAir How? It is not possible to call SWA on the phone. You put me on hold for an hour and then cut me off.,Southwest,negative
681456816,@SouthwestAir Hi there! I just got my known traveler# and would like to add it to a flight that I already purchased. What's my best option?,Southwest,neutral
681456819,"@SouthwestAir been on the phone for about an hour waiting..can you please answer, Thank You!  #notcool",Southwest,negative
681456821,@SouthwestAir @TomVH just get the RR credit card and get the points of family that way,Southwest,neutral
681456824,@SouthwestAir what does TSA Pre on my boarding pass mean? http://t.co/0HmmQCzkCf,Southwest,neutral
681456827,@SouthwestAir flight #211pilot spilled his tea on the radio! Yay for delays! Almost an hour now!,Southwest,negative
681456833,@SouthwestAir Thank you so much for stepping up your game and making my day after night of elevator music. Much appreciated.,Southwest,positive
681456835,"@SouthwestAir used to love you, but you keep rescheduling my flights.  #southworst",Southwest,negative
681456837,@SouthwestAir where do we start? I've already wasted 1.5 hrs of phone wait time already :-(,Southwest,negative
681456839,@SouthwestAir - just talking to customer service @united makes me appreciate you even more!  They could learn so much from you!,Southwest,positive
681456840,"@SouthwestAir My brother &amp; his girlfriend_†_s flight Cancelled Flightled 3 times, now leaving 72 hours Late Flight and dropping letter grades at school. Help?",Southwest,negative
681456844,@SouthwestAir Thanks for the response. Was able to get my situation resolved. Not a fan of Mother Nature today. :),Southwest,positive
681456846,"@SouthwestAir Is there any way to add a Known Traveler Number to an existing reservation online?  If not, why not?",Southwest,neutral
681456848,@SouthwestAir needs to offer a college student discount so i can fly home __σ___σ_,Southwest,neutral
681456849,@SouthwestAir you Cancelled Flightled my flight to BNA. I have flight from BNA 2 MDW tomorrow AM. You stranded me in DEN. I've been on hold all day,Southwest,negative
681456851,@SouthwestAir thanks I think we've got it figured out,Southwest,positive
681456864,@SouthwestAir chances of flight leaving BNA tomorrow at 6:20 am (to LGA)?,Southwest,neutral
681456869,@SouthwestAir Just sent you a DM with the details.,Southwest,neutral
681456870,@SouthwestAir good thing we noticed because she had re-routed 7 total passengers on an impossible triple connection as well,Southwest,negative
681456872,@SouthwestAir your gate agent re-routed an impossible itinerary and we had to find a new airline to get us home. Super bummed about this,Southwest,negative
681456874,@SouthwestAir do you do auto callbacks so I don't have to wait on hold?,Southwest,negative
681456876,@SouthwestAir Received email w/reso's to my email that isn't associated to SWA account I own with CC info for my sister. #FRAUD please DM me,Southwest,negative
681456879,@SouthwestAir Your onboard wifi is so bad it's taking me 20 minutes to send this tweet.  Working is off the table. #disappointed,Southwest,negative
681456880,"@SouthwestAir Another great flight &amp; crew, Las Vegas-Chicago #3397. Thanks!",Southwest,positive
681456882,@SouthwestAir an entire flight of luggage missing at #dca.  Over an hour and nobody knows anything.,Southwest,negative
681456886,@SouthwestAir @CBSsoxfan you get to hold? called twice only to be kicked off.calls 3-6 #phonedied #AListpreferred http://t.co/1TZZ0vbMbS,Southwest,negative
681456889,@SouthwestAir finally got through. Thanks!,Southwest,positive
681456891,"@SouthwestAir - I have spent 87 minutes (and counting) on hold w/ you today. After first 48 minutes, I gave up. Trying again &amp; on 43rd min.",Southwest,negative
681456892,@SouthwestAir Ive had on an airline. Everyone else has been great but she soured the whole experience for me. Hope she's not there next time,Southwest,negative
681456897,"@SouthwestAir the woman working the counter in philly at 630 this am needs to be fired. Due to bad weather, I along with other passengers",Southwest,negative
681456898,"@SouthwestAir was earlier, for reFlight Booking Problems flight I'm on now. Didn't get a screencap, just said ""unspecified error"" and to call SWA",Southwest,negative
681456900,"@SouthwestAir Buying Early Bird was pointless. You moved me to a diff flight b/c first one was delayed, so I lost my boarding position.",Southwest,negative
681456902,"@SouthwestAir is there a problem with the website? I tried making changes w/ the app and the site but got ""unspecified errors""",Southwest,negative
681456903,@SouthwestAir @PaytonTaylor129 I love Southwest and Payton Taylor!,Southwest,positive
681456907,@SouthwestAir super disappointed today. First time we've had to stress and now book a flight on another airline while at the airport,Southwest,negative
681456910,@SouthwestAir Hey SWAir- a very tortured boarding on flight 1971 due to one gate agent having to board assisted folks one at a time.,Southwest,negative
681456911,@SouthwestAir I understand a delay but to be stuck on the plane longer than the flight is unacceptable,Southwest,negative
681456914,@SouthwestAir no worries. You're doing the best u can. Already Cancelled Flighted my biz trip. Still $LUV you! -RR 1079871763,Southwest,positive
681456916,@SouthwestAir in my 30 years of flying I have never been so pissed off.  To many incidents for just one flight.,Southwest,negative
681456917,@SouthwestAir Heard apology ~45 times in the &gt;60 mins I was on hold. Now flying from another airport at a different time but delayed AGAIN,Southwest,negative
681456921,@SouthwestAir I will.make sure to tell everyone I know about this all around horrible experience. I will also post it on my business page.,Southwest,negative
681456922,@SouthwestAir and currently as im bringing my 3 year old to the bathroom I'm being rushed by the flight attendant.,Southwest,negative
681456926,"@SouthwestAir not terribly inspired to call ""customer service"" in the future now.",Southwest,negative
681456927,"@SouthwestAir also, they said they couldn't even book the flight. They were having to put me on hold &amp; have someone else do it???",Southwest,negative
681456932,@SouthwestAir how about when there are Cancelled Flightlations you just have a link to rebook like you did for initial storm issues?,Southwest,negative
681456935,@SouthwestAir there really should not be guidance to call via phone if you are that back logged. I could have done it online in 3 minutes.,Southwest,negative
681456938,@SouthwestAir please send me a number to call to talk to a person and not be put on hold,Southwest,negative
681456942,@SouthwestAir Almost 2 hours on hold now. I just need to Cancelled Flight a flight and get a refund. Other airlines are operating!,Southwest,negative
681456944,@SouthwestAir You need to be more accommodating to your loyal customers. Not happy now!,Southwest,negative
681456945,@SouthwestAir yes. Thank you. Oct 25-oct 31,Southwest,positive
681456947,@SouthwestAir @BernhardtJH I did eventually get through but that flight Cancelled Flightled.  Decided to drive but gave up holding to process refund,Southwest,negative
681456950,@SouthwestAir followed.,Southwest,neutral
681456952,"@SouthwestAir worst customer service, Terrible attitudes. I don't care how big a storm.  Your employees need an attitude adjustment",Southwest,negative
681456956,@SouthwestAir Flight Cancelled Flightled out of BNA.... Do I have to reschedule now or can travel funds be put back into my account for future use?,Southwest,negative
681456957,@SouthwestAir are you kidding me?  I needed help yesterday. I'm now landed and waiting for my connection.  Never will I fly southwest again!,Southwest,negative
681456959,@SouthwestAir can i have my bags back   ding!!,Southwest,negative
681456960,@SouthwestAir yeah bruh its bool y'all niggaz just need to hire some more workers or something cause next time imma be forced ta disrespect.,Southwest,negative
681456962,@SouthwestAir always when I fly SW. #loyalRRmember,Southwest,positive
681456967,@SouthwestAir I need to request a refund on my flight that was Cancelled Flightled this morning due to the weather.,Southwest,negative
681456968,@SouthwestAir Thanks a ton!,Southwest,positive
681456970,@SouthwestAir LUV Ya Too!!!!  I will sing a song for y'all when I finally get on that plane back to Nashville!!! #LOVESOUTHWESTAIR,Southwest,positive
681456973,@SouthwestAir @NotPghTimothy no exceptions for national awards?,Southwest,neutral
681456975,@SouthwestAir any idea on flights to Nashville tomorrow being clear or Cancelled Flightled,Southwest,neutral
